member_id,mf_id
750781,111524
753813,143962
969055,135485
1095432,145471
777689,148530
1225934,140693
1287644,139610
799792,120158
1268792,143793
630514,120778
434632,143993
777414,121944
906743,127727
1000633,119673
857842,144632
875180,102273
852691,101003
886076,141741
650672,140477
1283027,101588
869310,101996
694059,110555
675104,147818
943914,129628
1074489,136231
847888,142249
937199,102849
547440,142911
682078,145968
733496,131110
686123,146139
835280,145754
637465,145154
658388,146638
815751,120696
844553,118678
658387,120792
954732,139395
707264,146594
1286100,139963
741009,120470
963434,126880
879099,141220
989493,145434
1230403,145379
670497,122614
1091928,131178
438616,128756
1198282,100531
1262027,135928
973898,148298
375743,136107
1073632,139361
603677,129417
1270705,119771
1296470,106131
921143,144769
621941,122165
1291305,130008
148467,139948
1298164,147654
969598,120666
701393,102273
182917,142568
1090918,103409
1005353,126560
770964,145634
511621,120609
1015397,125310
660818,142262
1294929,124652
789319,120475
1107881,144989
989675,133033
886311,141753
1059096,114565
931197,145391
851664,128543
895175,148158
723020,102248
949001,146242
666394,142461
686385,108544
998185,145751
822769,123972
603724,130881
909510,117956
1041592,140166
881327,122152
857335,142269
1059923,127763
751669,129800
864997,144507
1258262,141236
706177,114564
705284,108908
757238,143305
977934,102573
800581,131014
157162,146271
559525,138429
1067287,141451
803024,135548
873710,149136
1092291,140095
459691,104725
1219235,124981
637076,144798
753510,100645
352226,114251
796655,111524
569235,140466
1260019,138342
845282,139516
831859,126278
817173,130885
418247,122531
827115,141924
768220,142243
708492,130806
706946,147742
714733,112328
585916,144588
927672,143629
554390,141140
1191494,119288
936099,118725
718393,133605
1203389,130333
681104,117949
514847,143163
675979,146343
1267199,144200
773056,147675
1217316,139256
1285181,116583
1150077,114376
452794,147879
907418,127470
413911,105230
1078861,140418
1243947,146681
1049056,129311
928897,147916
576358,126774
729629,120277
1105417,120675
347890,140304
808274,136028
1271816,147420
808874,124210
911775,139457
622164,141839
1038950,135170
738653,147481
970281,144545
1281992,134874
315462,142554
1015476,125598
1281714,113299
1242450,148279
607293,126145
901941,124470
669961,144354
1249928,128794
1035621,148428
865991,135374
723661,118485
509387,143352
905322,146488
1039915,142029
935127,126145
853815,148291
1015758,135086
1289647,145076
163835,118395
1221608,142989
940356,144661
1044119,129171
652358,100499
992882,145711
905433,120134
358250,145633
884874,124509
856153,139780
1036508,140959
607561,128176
1299748,100954
715932,147149
597802,145229
351086,101932
845134,146833
790992,140741
589179,118023
864297,144826
1210309,146193
558740,141695
1253728,106293
935022,140085
758755,147810
1215598,142811
648603,124984
900870,101350
848274,139609
1069314,126644
352057,144848
982996,129916
1267038,119849
667256,116485
699270,139252
357409,148707
632796,146224
829000,108699
1227970,144944
498380,119084
931386,142344
650491,140863
425601,100041
266312,144978
1228570,148234
946018,121033
1082576,126939
247990,143059
728273,118054
984416,128782
823873,129185
1257732,141826
943119,142234
548186,145412
1035945,118478
719983,126929
551156,146883
870254,140503
1031531,146111
716671,140465
662030,147951
704390,147902
786155,148325
1073085,103155
986438,128608
1075528,148637
1243207,134016
742142,108634
1109468,118299
1237118,143367
1211949,134553
1124341,146489
675265,147995
967657,135938
753382,145822
901345,118399
908488,142192
1010452,143369
573051,138361
624035,120243
1106814,127714
783721,124966
966178,141197
1056436,138287
730647,141396
779661,130566
1190245,139295
400946,143935
1268687,120815
824236,138287
805677,142951
352184,147164
970089,104559
918268,136228
184901,148435
962313,119352
585905,103007
538502,120837
1260659,101703
1033990,126685
367763,147600
544710,132180
951147,147679
782319,119769
1259029,106095
1065315,106186
1187832,120043
800841,148660
695579,148620
622391,133787
1236064,144335
1057232,145378
1075982,127081
1060832,126815
830196,143451
907081,126164
641271,119665
667397,134998
822746,112941
1108091,127732
1138838,141943
859950,128365
888031,148512
918342,139761
796176,101042
789726,115068
243060,139224
922228,134573
804659,141826
840303,141368
854649,145023
875401,145750
902204,146067
562956,140868
1210672,147215
612732,146222
985578,100317
542886,103636
154295,143077
924648,100740
823374,145722
501806,102393
1245518,117813
820563,141839
857821,149130
1261555,122402
1031248,106838
1007039,144541
886668,144632
1099076,139759
1067129,110348
902915,119308
1029309,120539
730953,148964
937353,121891
991328,133733
596463,121513
825347,147149
355138,115874
686432,145405
349269,128965
976390,148534
1277219,106736
1040938,148747
907766,147901
1026802,144552
1209278,125142
92390,120439
1000031,118565
1219443,120729
836867,146896
1080765,136024
1293224,134356
772520,142162
877114,105816
193651,136295
417380,112475
819719,145282
788513,147416
980319,119068
408422,115287
867550,121756
791286,119015
795565,127551
687380,147552
1207653,135214
558800,139456
927047,105669
824740,148614
1023822,142137
721880,145208
955046,144644
865959,122852
277896,145437
722572,123993
785358,139382
800156,119370
1029281,141204
534700,136479
736605,105668
854529,102137
980486,140717
274158,123348
839993,140873
632919,144487
623786,119757
913862,149080
1049747,144282
944817,108846
660818,120842
684889,144695
850565,141897
759789,132933
764233,142862
1239494,128814
863068,149040
1064566,110607
900641,125351
819911,100385
1243554,126241
940285,144834
809205,100794
572199,141218
872617,143935
1256065,112342
840398,102251
832353,127380
696060,128758
855181,142761
1230977,146184
752476,148162
686978,119253
576829,144084
520490,148735
647441,135230
1049038,148244
1192390,143058
160991,120212
707154,146386
508074,139756
1283810,145185
1271732,146733
1267953,119028
672218,147687
1287366,119207
849050,124773
803704,119305
251355,118691
1019745,130776
1028718,134718
535375,102337
888531,120772
815502,133502
1098159,129733
692608,144693
562744,139956
805728,146840
456748,133456
593598,104898
1066909,146800
869418,147811
623803,140373
740894,138372
537035,140561
645447,134602
824783,138429
1001897,113345
1193471,147753
753388,120580
560954,140434
625136,148236
1092868,144633
703865,145159
901235,141396
915414,135212
1255394,146430
730175,126883
1192048,111543
1061020,121145
1271701,101562
1094532,107247
661692,139501
773934,119597
1064478,114565
456258,138288
843732,143572
313858,140045
1017806,134293
682252,143874
620917,123407
1082434,141119
232450,143567
1098976,123636
828586,114362
532957,120604
696343,125868
1003496,117797
810999,146909
980295,126438
711399,143796
433065,147859
676032,101752
1006241,148619
751567,142115
610713,143081
230210,138264
378112,133456
862646,146773
1071078,140181
762760,134262
651652,145081
690636,130425
350022,133607
712008,146719
830708,119639
1215874,146631
629428,141517
1199740,118399
976422,145291
192688,119812
494383,132927
716970,127066
578885,118883
959333,118526
1192977,146532
1084132,143893
967234,136284
1073514,130839
918255,141773
887346,127735
938210,132764
298568,148504
446154,148319
1085509,142765
1001658,147792
1076234,138283
762468,112631
1303143,105552
1041316,124718
1219263,101065
826584,119108
1027341,147957
1075437,147629
1060518,135412
944522,142876
687650,144957
580858,100859
1235379,143665
1041373,119157
1071724,148822
739541,120824
354851,139459
710897,115767
639877,127549
902461,118282
1071871,146374
626659,121795
860676,148079
1262027,102432
979849,120480
1235765,145158
796694,142579
1088557,140868
499965,111750
934631,102337
974892,139610
912047,133871
463773,131896
454702,135925
649606,128042
1257369,121938
808322,145180
984105,139991
978668,147401
1004268,140006
948473,101231
309321,147448
1302371,106762
727880,132003
651928,139618
600542,145378
1197269,147400
1090418,147150
921311,119162
761240,144833
866858,127373
989493,142114
539066,141418
872908,147511
1203664,126389
1274977,143087
580931,143079
642173,134954
943002,134604
628413,130146
771068,123052
403124,148501
549641,135681
931786,119174
1075368,144918
1108091,128919
803077,123199
989040,108753
679898,133005
719159,136454
1106459,141241
1047932,119172
687721,142272
589787,118271
917430,147459
759154,101484
1067313,142492
695848,120301
886199,140959
870026,148384
934204,118726
1218840,119314
349818,130486
1121126,129683
1108279,118878
375199,149005
394173,148471
1286943,144030
948030,144570
951275,117973
679252,147308
987992,148605
953335,144490
1041815,145214
717516,146473
1223759,119692
494878,146655
1298984,135391
831030,127008
1103766,139268
437416,119484
865786,146611
831565,141354
386211,147873
427955,147985
299515,147482
730066,120567
1264277,143431
557443,130447
1028851,122609
963594,146940
672124,141188
1198187,145984
386357,141449
1237148,143629
826045,145788
486464,133368
1074876,143001
1289325,146345
601996,148073
1017864,127010
590944,100684
856744,144738
1262581,148847
1051465,139947
769972,146668
1287635,125023
1244997,121178
811058,109366
846309,143602
976450,101839
598275,146998
792266,125269
1019701,102450
417173,117976
1228850,133184
972948,136227
483128,129405
814838,145535
775019,142513
551586,106169
930869,143605
343477,118835
365900,110663
688663,125869
1289661,140045
779716,112927
770680,100234
608583,135122
927444,135094
971750,144803
991943,110606
370720,135797
354931,126832
748974,134349
989282,124351
508690,143717
1062048,130164
1275880,142130
894462,105274
584006,103216
1053059,130636
939201,144465
1286027,118508
1110941,100264
1249346,124034
1282201,120394
1072618,119347
508500,147453
1294029,135719
824740,120722
907371,131385
992423,125865
674784,117836
1106128,146676
992788,129456
606031,134868
926547,100086
1278045,144740
798680,144041
712302,146402
1032063,120009
722859,147393
791115,147693
368161,143846
713397,131373
375472,105823
948549,131666
852365,145083
1284081,108995
825337,103884
538502,128361
1234127,133520
1266273,108993
1148630,139433
974361,144008
1284580,133907
1280954,119777
948837,144213
267049,134179
845902,148834
620789,144611
1086471,143499
1262418,106841
816988,100312
1060154,105638
820563,100068
910431,121281
1068590,147574
1195110,143366
656503,128235
557542,126561
887505,142570
354446,118507
913989,148605
1061465,146633
733348,148689
1250630,146615
578638,100079
1108989,148749
1014839,117950
818359,102008
743282,141453
765605,125497
679762,131347
1097836,118663
690718,135812
841198,140371
940459,130487
631526,141012
1044513,105804
703277,100088
681702,120434
683159,108846
1237512,125740
1201272,147902
871223,136228
521620,144760
1225822,120472
1010459,127933
1075695,124159
1072516,130653
924558,108694
657336,144745
841755,129238
529573,140304
921395,143949
653628,119430
1277245,105549
718338,141239
786473,120486
1003548,145541
892153,142765
834816,124497
266099,100376
1207925,119458
374713,141958
686958,147950
1097591,142104
840467,125717
666449,145505
1047932,139645
937026,102545
749467,105757
374935,147984
778500,146037
676085,109060
650518,131548
729432,136006
854430,143648
540340,128782
677368,135600
352029,134596
1200098,143437
705576,138426
656763,116051
1204379,128578
542549,138317
630374,129998
1224633,102207
909739,119205
880947,100497
979428,127268
1090983,112038
695970,119160
835280,135600
1098580,127219
762028,148302
1252685,144398
631135,125411
725067,109574
747253,106293
766084,138580
822758,119400
1260349,119094
1135764,102414
1280087,142516
1022099,149020
1237628,146707
424882,112217
536855,147233
1211930,114860
540995,138457
681959,118368
939758,140737
992145,143619
865140,144019
1258052,135213
1097151,147941
1260425,141176
1294669,126685
816158,131147
666804,120400
809559,127552
566854,139590
1237928,143353
727384,125325
994624,102395
491948,119395
977576,120309
233903,100900
958152,129784
1236786,125343
367476,143235
1236113,144756
1261576,120465
725856,148058
1218360,144100
960986,140174
1000831,145103
1091165,141119
953713,145639
838175,110599
1220235,147490
972638,142137
495294,134549
699944,116020
1298869,136128
987154,139897
811639,127932
722685,143398
370056,148352
496594,148950
1236348,112949
656856,140696
629718,120692
638204,140813
1293926,139341
1296051,140695
1229179,119413
856754,124398
1202421,140611
817406,144857
987970,141886
1259697,143172
902206,127260
779203,102503
770307,102533
1022448,143244
979043,139453
867321,120994
1069387,140471
1287242,139316
939592,112120
935589,148390
1013573,139465
321403,125456
668840,118317
561320,125873
348631,130802
1037010,140190
546051,119399
687441,118271
534278,113299
986334,126891
1198310,148506
639455,133375
290196,124337
1090577,140301
611743,140185
880077,144486
570011,119149
791702,134556
675418,134873
1077610,102251
882135,145064
1288321,147385
750234,141010
200788,146117
821020,148529
416850,127221
394928,147831
798980,135279
447310,145868
1049814,146210
1033667,144447
693817,146744
1278045,129798
467663,129091
799442,120364
800846,126334
707968,131018
1042362,109501
1056139,123614
136313,114362
758888,102512
729585,138255
408184,134939
691475,129648
556200,130344
1017885,121892
993810,139224
857660,143784
746980,101657
1064368,118387
583812,124878
1234843,130405
653703,146141
653980,143440
912950,140655
1291514,138336
917541,135511
1227246,100223
451960,118921
936300,130344
707487,133770
679113,148111
1042131,127716
696321,146987
780989,139762
620372,147151
424917,147464
656109,119440
938828,113547
895563,138447
701562,129115
931481,142949
1048873,134550
1200472,147367
331426,147444
1001872,144115
1056736,141146
831531,148390
485732,135659
964774,135280
910061,123211
1089554,120277
1255394,146224
664876,145951
772543,145074
1246252,122700
936300,100895
863365,125337
694201,119795
1080888,144508
1263525,119628
418165,124513
1030647,125333
811979,140193
861236,116483
243089,116895
299594,104484
736919,146977
697646,118989
661777,139240
1234711,146346
946030,131190
1110784,142147
1239399,141621
820866,142141
963766,143504
948549,118031
978366,124542
781355,145961
738710,113048
1019793,143345
425161,122235
908027,141224
1245676,119201
712766,129290
779508,119740
637420,136568
867497,146010
1212312,102947
1296012,122643
511172,148734
670538,124986
937070,144735
638918,145797
1255602,145573
1064195,130447
930527,139262
1290577,145822
928897,147206
541266,135720
1274540,104344
770757,140539
782250,144310
1222732,144365
877417,148369
549919,101281
761125,129765
864561,109723
896540,119159
683277,145543
777727,144346
1030742,127184
463578,129799
649104,143304
398313,140508
866637,118684
1258366,129324
796016,106141
1034363,148885
639859,119721
961873,141753
375913,100033
816659,125324
919753,140618
650060,122583
884588,105000
1019748,140171
1014344,118541
605282,118304
633837,133807
791011,139560
667794,146877
699670,140623
845936,144675
719339,125934
539019,135792
589059,140643
777547,126144
609874,123054
777147,128926
1031445,101945
615249,101587
759025,139316
657463,147757
1099717,141464
584301,147318
1045865,134502
468662,141337
1213436,141394
745133,135598
1108780,118907
1068116,118553
706689,149129
1299774,133636
1263880,130008
970401,115079
825688,123535
760840,141316
367868,119080
1230783,133796
1258723,129323
1008644,140612
1036484,141223
976023,143708
705181,141711
1257522,103216
1236144,102676
937050,101565
180561,125334
925895,147329
1235725,129046
1212106,145900
918828,147098
608527,148525
998465,119676
639547,146884
989032,149009
829276,147911
866873,144891
1035551,123482
967423,123973
1218986,120546
770785,133172
885284,121932
661335,100897
944329,131306
1103818,144366
890004,110663
258249,133293
1235357,129069
740815,141679
756191,119298
932572,120812
710042,118760
884117,142478
812457,139119
1302681,121933
1056855,120267
394526,146243
955475,131522
908171,128201
1030709,136220
1299224,141263
644877,105556
586653,118725
952489,134537
855384,138450
1107508,108593
1004206,140553
556134,135972
1121829,136442
414262,145511
987339,102056
730484,147888
822761,101609
835140,130424
1110004,139460
992726,121537
616634,130944
924776,139260
968423,143732
763931,129173
143098,142586
742824,106146
1246193,145949
1235814,147952
1283811,147565
1246957,111978
1095725,141929
373994,146308
598655,142911
982675,103780
1292740,126666
943298,109264
656465,133309
674813,120497
865482,129405
957568,129329
906672,118585
1018576,118451
805543,112025
1000797,141116
534257,148538
937199,128177
1207199,140353
1011398,128006
1294683,142226
1065068,114105
1214679,117311
1250231,107071
682966,118455
1268121,147661
969289,100220
615973,138900
581399,135290
555955,139181
782255,140911
591869,111382
623182,129571
1260544,139583
937350,147597
903467,100415
992053,110438
1012604,125500
797656,140924
875403,147976
1020028,126169
844510,120702
686623,124966
1073976,101843
414968,111940
1036205,143253
902461,129233
890188,101002
559482,115898
672121,124752
735138,144814
745544,136135
907282,129967
1086105,120040
113921,111709
1047296,133926
1085995,130873
1198041,105885
742877,133805
1040903,128801
703230,142457
665295,134936
904666,147901
1032604,122903
795797,147924
595379,107410
899360,120191
946620,143688
356662,145695
780131,144602
847701,142976
975867,146057
669887,134176
1031567,144647
690486,133377
816067,140501
1284292,123617
663158,130423
758508,144377
684889,115763
769405,125876
355138,120695
697401,146943
368161,131517
1264842,145896
823374,119986
577857,143866
976154,130861
571111,106104
1293501,135545
430151,141431
210855,130310
1032428,141041
240491,135978
372640,143312
770957,146112
1017728,105547
1222718,107745
827159,128497
1267785,141046
375191,145796
1227918,120304
1210672,142852
721624,128921
746048,126494
883422,133629
965872,143801
928168,148632
494186,135689
983723,139461
732098,125535
406690,105578
636841,146450
968046,141337
1080812,141242
904155,144722
933902,129459
570309,146459
556324,133377
901809,104722
350417,118904
1039238,140225
1201617,130945
1268841,129649
1187196,133365
495152,141414
1298139,146711
791453,100498
607457,141036
780289,147773
968745,140455
643502,140517
589107,138444
572021,142109
576961,138448
1026941,128038
833847,127360
1230715,145842
967423,100741
555642,111754
964449,135413
1195384,140031
418859,102143
899625,148206
1090227,129326
400824,112715
701526,135659
891400,147164
1274919,144445
1077696,134110
1081659,133373
1236348,148432
937436,139306
930900,119290
685998,146288
617447,141718
1189116,106821
994940,101525
1186168,147752
1279213,145698
994521,147997
819844,147867
1196209,129099
925311,120534
654498,148654
828895,145787
993867,147965
800020,145513
449598,147799
781925,144952
534675,119692
729256,120008
1293854,126255
368332,120643
777325,148206
833239,146575
886675,119475
570780,139757
1235410,148127
770217,102874
668486,149069
1002092,144189
740952,142016
798518,140631
997101,146385
1205090,139733
717000,143930
380990,102113
427801,118559
788445,141925
370454,126772
661188,145698
594623,100496
857387,148759
1100141,144105
834816,123171
352116,140410
667257,142120
452527,129173
621015,127716
394933,140225
897437,143790
487601,120781
711313,118769
1066621,144338
1292921,147912
648972,143108
813176,106291
1286555,135050
644887,142039
711199,120838
543698,138476
517497,118986
976390,133310
1238013,143821
980697,144388
801585,142763
857419,120393
545948,119588
969293,144947
1062603,139086
1265925,144201
967624,121287
1051563,143172
1067395,136171
852207,105856
780431,122655
901168,142118
990624,100631
1108976,135495
969571,145521
654596,125740
815950,144064
1092362,134882
969322,148276
852567,127558
968321,128364
909884,145534
742549,142086
1057974,145830
213733,103234
875368,101206
357724,124349
641132,100852
859268,145381
1256078,141829
696870,100353
874475,145811
718933,123401
730066,119109
424365,146312
368911,130900
607727,133468
703614,131896
826139,105559
498562,111744
1263161,120507
1020359,130878
1094774,143921
667995,133810
1017842,147437
365583,118498
730105,123858
1098159,105459
1080466,145354
949766,127206
694109,148621
1012622,145443
1050022,145047
1042618,113098
721818,143595
983814,128337
377834,144696
1072963,120870
1028908,103159
410086,110468
729386,130264
647428,149118
908151,100470
714579,119237
912551,147417
1036570,129899
467794,143244
630781,140505
573535,146344
1262679,130316
727450,145536
1189422,134537
700457,144448
745333,112171
837746,146703
1278540,130631
621331,106739
884903,146536
702809,104898
1064454,107578
309944,141594
1186871,145146
567905,112414
1104353,105281
945257,118047
832425,125128
771898,139398
853695,120535
634014,146212
747831,144641
972454,126561
674245,138571
780101,115934
393679,121266
1107604,139898
917700,107330
984742,130205
960476,131593
990994,107195
352149,118534
238594,141191
841348,118578
1293319,120724
540887,147650
509387,101844
623786,126927
727880,133566
674192,139247
791630,112714
805440,141354
953818,142030
941505,147432
1077517,118539
587774,128203
778349,130864
718692,100177
968288,148665
608000,147815
959142,126773
546801,139573
1061366,101755
1101982,133633
604474,115833
1089594,138385
977695,139733
932187,146877
1018210,111716
859196,130878
734604,124350
694263,135746
1059328,142566
593245,146111
1281504,119017
1075023,126703
1001072,148076
579285,135793
316240,147429
350894,144629
388211,129641
583426,100610
909905,139284
1261914,148988
1014654,144915
767043,130052
1259074,142465
1261263,145898
768532,130341
1012940,125024
636654,118267
1022448,122640
768846,125535
654548,120587
1092291,130341
811078,101519
1226948,141410
804957,148236
1185701,147798
937725,130261
861761,129510
618132,148143
875074,146137
713220,120637
1205947,101351
418598,135403
1068478,145981
898400,146709
527419,135606
918649,126994
689563,118791
739250,127005
579467,131512
1299060,118800
1014653,148458
745363,136076
550379,131382
961171,131187
993630,124303
746501,146307
686958,148956
918255,122457
1259686,117957
720626,120434
1064940,141068
599161,141156
116502,118743
768922,111704
1268176,147779
1003955,143923
806968,123619
409599,100785
703610,123108
643708,108766
1059587,144231
1099164,138333
736703,120037
772741,123626
1189046,119101
1086587,146623
811163,125253
676281,131278
991606,148119
847295,145307
1083586,119665
554390,144399
619983,148482
1048907,148149
769508,146740
674547,116895
1217026,143030
464348,143153
682348,102765
1203314,146142
984145,100286
1292415,120395
1195817,145162
1059522,138345
1033228,145492
956413,145380
462267,127207
1228152,124540
1050459,100853
347744,141910
902940,126678
841098,101585
872981,120627
300346,142315
1260202,145796
630928,140855
928738,120424
1100688,148453
924764,118567
1109169,134377
455560,146051
365196,143377
263182,145497
932704,144096
534282,145185
561947,125865
863295,148550
1191206,141580
931981,147394
318695,133838
1243574,143622
929144,148187
1064533,143563
410536,130504
1271017,147649
1191253,101971
900937,141487
939091,147638
1031426,118674
732197,134201
410576,112342
861589,133852
394566,148157
814992,119796
381446,128332
859068,145100
788838,125744
1015591,127382
1078746,140589
962338,136182
1006941,147978
1238902,100176
671022,120260
394169,120216
863310,120765
800236,144342
1047530,133680
756564,139949
748286,145131
1038743,140914
994154,101974
875810,100806
930727,128458
845623,139345
626903,141952
1032450,143762
966698,143346
1192959,147165
1220051,120697
1223329,147695
1009630,147938
1291742,115117
811195,142555
435300,115077
1238268,144542
1040047,145997
786007,139145
1207369,143709
944385,148198
784583,146379
1076524,143584
1043746,126990
978740,145963
755731,118871
1004427,108252
689725,123792
485634,112212
695295,119877
548999,145520
1057806,141994
1007039,101224
543675,102509
622265,144563
925895,135661
962280,143144
621672,129047
571237,146468
610939,142763
874087,145935
906304,118478
734800,119130
990723,101852
943358,141460
1260210,143369
222393,146455
906223,146896
714465,144647
786312,133568
768106,144284
1190959,140352
667410,148694
900937,140164
753450,122323
504413,145848
808819,134605
1198183,149004
785244,140509
667263,120437
584673,131299
939118,132979
1047608,120789
599514,129906
1212133,120970
1260818,142579
907135,127005
1039166,145434
934178,119501
1006691,141586
920177,141768
1259671,123407
1213243,147809
708293,118861
1110956,144190
779961,129327
1224643,149045
894760,144065
953533,141606
264912,129799
378594,135765
1277217,146915
812626,117836
378129,143627
1038997,148625
686114,141472
602413,111341
914649,123416
1020236,140662
736918,100834
549441,125358
988146,123561
870020,112087
594181,120424
827566,142477
645313,147130
1303549,119275
969419,141567
778981,101893
936526,119731
789243,118273
354343,144482
701446,141691
926661,135288
822774,129071
703445,148208
830873,128816
1220507,119301
1302472,139119
1048780,148071
687529,122892
785823,143817
860989,141515
1230963,110490
864278,127390
1014903,135811
702325,122660
403756,100371
943094,142352
447789,144596
1285448,146408
809681,140504
921211,113047
444247,147382
889912,126496
518127,144837
811072,101499
803705,146930
762089,141247
1286750,125335
816833,140854
871168,128691
666641,141283
664078,146845
1065068,140931
703289,118737
790509,135239
820794,145777
642254,136563
839379,129169
267099,111406
898947,122674
1055997,146283
1106036,148173
442402,119201
700624,148666
1069089,117814
633723,146386
546573,120702
566741,144656
828006,111382
889579,141217
905015,119735
1233944,119148
529415,129782
715049,148761
551876,136115
828765,142492
417885,143497
904155,108757
485554,142807
753813,141289
621019,143548
1292796,141532
906223,147329
1144479,127072
1019325,112211
691953,101833
998860,134187
588951,105711
918374,120317
1204889,133122
817627,144891
190375,140669
1235306,120505
1040160,127039
997982,139393
413262,141164
746989,138564
1217149,148701
672478,144639
811203,127269
962535,131307
916386,147658
959699,118793
1228214,124317
419819,139513
855517,141922
1263639,145795
827488,144849
656963,135494
970362,113071
1294599,130431
762018,142663
1228652,141877
904837,140436
746501,123970
681355,113297
1197288,147381
990288,119070
816591,134461
570794,125717
567914,140552
736702,147467
1266299,129815
1261438,148413
857488,148910
1234630,145988
602537,120469
625953,141628
1195434,147154
736406,130905
1208778,120799
1099521,148687
811539,123458
733306,131576
1047025,139249
1267527,139502
1002176,147943
936896,129249
915405,148557
845039,109274
730545,129223
1263632,110013
616108,126901
930753,147916
943094,143643
817417,147991
985711,105274
1038614,143061
822723,148294
1047333,101560
958376,123635
1253236,143801
1203038,139379
1264732,126642
897421,142191
887484,143901
772571,123288
553081,144486
999532,133816
629350,147651
896542,148282
376837,134717
651529,144467
660624,141922
993492,147722
676425,141173
718855,119826
594248,112429
715274,119156
1198992,129799
829187,120676
868465,101305
1026093,119489
1273214,139407
1111273,108717
740818,101922
1262185,130632
1074612,138342
910476,145303
1302882,148496
947161,124507
418598,105229
784486,148509
740959,145800
789563,142071
718745,126350
1220364,142219
1256342,103050
717911,145162
761795,100043
997319,100370
579180,131306
848682,136478
760969,146547
350778,127381
719681,148219
1095866,147358
1241174,142144
1019679,133901
859893,126126
1056606,120813
760801,143393
632706,138262
683493,136180
858783,129797
1244677,102262
408559,101042
717350,120666
910970,129913
585636,118529
719983,140451
821237,140386
929218,143901
1205109,133907
926402,100043
1253236,130776
510129,131450
1022099,139970
1270085,147739
1282312,106929
915093,143761
1058249,124096
832949,119391
785301,119416
947065,144797
551497,143507
1029153,109721
1003884,123414
1104006,147541
1097257,138317
932720,115401
1000110,142949
1237470,111675
1011816,129715
1203363,120702
716000,128920
1060562,122998
751943,144150
840295,101837
1285253,142322
538638,130725
1056530,118343
1228570,125360
870420,148969
628591,148688
1293407,139749
1083250,133147
818645,131604
397151,118943
991953,146479
978165,136372
877188,134922
970303,141538
808546,141821
893414,136005
799647,119506
779546,126145
918386,117063
1188544,145547
1103148,126904
753667,123451
357049,123637
886199,138256
487397,120617
830379,120111
1045920,129476
763692,127615
808174,144380
808274,102135
928584,146145
962890,136113
1278808,127806
1204755,145092
375558,132788
1232469,148154
977019,148962
373600,135493
1064769,148207
829144,123352
582979,148008
1225097,143806
1027864,146307
1280490,117975
943358,146031
685066,146633
1300982,131354
735138,148260
961171,142452
1084935,141467
813913,102848
1094637,128204
777212,147162
463138,124967
1250630,145397
1015133,125527
725127,126497
523977,141867
916377,141670
1088625,119088
1230481,146535
888956,118410
661569,127044
959404,127359
745592,136364
938495,139246
864278,119570
659140,139502
875401,142223
908323,136565
748286,144467
1222795,140811
925411,102001
1290838,119808
487929,141516
616222,128967
559407,129230
1234643,141456
385847,111963
747116,103110
1040557,145983
1058631,135182
354851,148510
1015591,131375
697811,147979
1106705,110599
674031,111753
517098,104344
953250,105230
1189680,129915
603940,133085
1042208,143305
367808,105025
605982,119438
1073425,133811
647895,141007
1289248,146810
663496,131450
735111,131308
1260210,127435
1025520,125235
864915,113247
832935,130193
1106483,149098
771783,146778
746541,127935
856819,133053
825993,146042
726386,119485
1025521,110345
980319,148416
626771,142286
1209065,134596
246218,140229
992015,143709
848940,146701
603149,143625
788527,145094
700613,116583
1296419,139955
668274,112949
657909,126477
1188987,115881
1192577,146074
720224,148344
624698,147126
1197298,118868
1267607,118662
809205,140816
898054,139750
1173836,100868
851934,125986
1238013,139181
873289,133087
675881,139989
666780,146152
863077,145141
854649,147654
530782,100349
1275885,142860
868817,146160
518151,133326
1004635,145807
1100423,125324
718720,115788
989654,145044
822615,125312
621622,146027
843747,147746
669843,125332
1047351,134506
923069,123279
775359,145483
942686,101935
591353,119628
525400,112600
1045272,135952
765641,141889
399676,122989
927429,134937
379485,105191
816675,126379
984145,141400
985256,115898
667577,111748
926781,130004
758642,130184
1081482,148025
1090282,133672
637271,117621
1040938,129770
817170,143499
740467,101549
1166185,128907
805396,141780
1060774,148559
1244556,112344
956087,105546
748986,119789
904835,133520
786480,129293
440692,122610
571732,145645
1092340,143981
930098,118479
1082333,142008
408375,140539
427067,141151
827566,139515
287626,145028
1193112,119253
524973,121892
781467,111939
793954,120503
1040676,142729
1106241,105639
1073195,130949
1093323,114239
656376,143995
1222429,139759
854479,121540
618725,145308
594630,143516
494695,142528
1243095,118588
682456,126485
980789,119535
365194,101162
1273136,116653
537208,119771
572894,131665
1051800,130938
349177,142555
1266550,128736
874230,102266
565754,134705
1200062,128954
502063,112039
716994,121953
1069778,133975
830747,132875
849289,115995
973317,144595
703469,146845
242065,148306
1195306,126905
199865,119089
1228805,100048
1189797,113549
773283,118777
371737,130155
949351,135393
703047,111316
1101925,142643
765628,135679
1208960,130543
761715,118717
611244,118399
760937,140742
946352,147139
1234127,144371
1099729,148516
1293438,145083
843278,100384
1102106,140507
1042847,147380
772333,145188
804287,119468
544150,147160
1260908,147256
633925,139412
1259529,120599
1088735,131577
1046913,118476
594413,142268
816550,128201
734013,120454
118519,138444
1289606,119661
731943,117700
563556,142708
1162895,104075
1284176,138448
621123,139709
899122,129329
1286922,144623
898778,146374
780101,143044
548063,133328
967609,143574
1264841,129909
1258219,133035
905305,142152
583878,146266
585272,149060
854475,135611
951033,145379
355747,135926
954280,108305
230210,120832
731198,117998
